City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Gunjur,GM,2021-10-15 02:24:54,13.2019,-16.7339,78.87,100,20,0.0
298,Ambilobe,MG,2021-10-15 02:24:54,-13.2,49.05,69.42,83,1,4.14
299,Norman Wells,CA,2021-10-15 02:24:55,65.282,-126.8329,23.04,86,75,3.44
300,Sambava,MG,2021-10-15 02:24:55,-14.2667,50.1667,72.1,85,12,10.67
301,Bari,IT,2021-10-15 02:24:55,41.1177,16.8512,61.88,51,20,21.0
302,Myitkyina,MM,2021-10-15 02:24:56,25.3833,97.4,75.74,97,100,1.97
303,Yinchuan,CN,2021-10-15 02:24:56,38.4681,106.2731,51.94,21,63,7.02
304,Salalah,OM,2021-10-15 02:24:56,17.0151,54.0924,73.49,56,0,2.3
305,Fort Wellington,GY,2021-10-15 02:24:57,6.4,-57.6,81.28,79,27,11.99
306,Pafos,CY,2021-10-15 02:24:57,34.7667,32.4167,62.51,59,0,8.05
307,Grand-Santi,GF,2021-10-15 02:24:58,4.25,-54.3833,73.92,85,31,3.56
308,Chokurdakh,RU,2021-10-15 02:24:17,70.6333,147.9167,9.54,97,100,1.99
309,Rawson,AR,2021-10-15 02:20:52,-43.3002,-65.1023,51.98,35,98,6.85
310,Manaus,BR,2021-10-15 02:24:58,-3.1019,-60.025,86.49,66,0,4.61
311,Foz Do Iguacu,BR,2021-10-15 02:24:59,-25.5478,-54.5881,76.12,73,40,5.75
312,Ancud,CL,2021-10-15 02:24:59,-41.8697,-73.8203,41.43,75,60,8.03
313,Solnechnyy,RU,2021-10-15 02:25:00,50.7214,136.6319,31.14,74,98,9.4
314,Pasni,PK,2021-10-15 02:25:00,25.2631,63.471,78.85,30,0,13.47
315,Madison,US,2021-10-15 02:24:18,34.7334,-86.5667,69.4,88,1,3.44
316,Palmer,US,2021-10-15 02:20:54,42.1584,-72.3287,64.67,84,20,0.0
317,Asau,RO,2021-10-15 02:25:01,46.4333,26.4,40.75,94,100,1.23
318,Saint George,US,2021-10-15 02:25:01,37.1041,-113.5841,61.63,36,1,1.99
319,Zhigansk,RU,2021-10-15 02:25:02,66.7697,123.3711,13.39,93,92,6.35
320,Griffith,US,2021-10-15 02:22:17,41.5284,-87.4237,63.05,92,1,0.0
321,Argir,FO,2021-10-15 02:25:03,61.9959,-6.7715,43.77,65,100,14.65
322,North Platte,US,2021-10-15 02:21:26,41.1239,-100.7654,37.29,93,1,0.0
323,Macapa,BR,2021-10-15 02:25:04,0.0389,-51.0664,82.38,74,20,9.22
324,Loreto,MX,2021-10-15 02:25:05,22.2667,-101.9667,68.43,37,6,4.74
325,Kamyshlov,RU,2021-10-15 02:25:05,56.8428,62.7111,41.74,84,96,8.95
326,Resende,BR,2021-10-15 02:25:06,-22.4689,-44.4467,70.02,80,63,1.83
327,Saskylakh,RU,2021-10-15 02:25:06,71.9167,114.0833,3.06,92,91,10.02
328,Novouzensk,RU,2021-10-15 02:25:06,50.4592,48.1431,48.13,87,57,8.08
329,Mount Gambier,AU,2021-10-15 02:25:07,-37.8333,140.7667,53.51,87,75,16.11
330,Nador,MA,2021-10-15 02:25:07,35.174,-2.9287,62.85,82,0,1.14
331,Maceio,BR,2021-10-15 02:24:21,-9.6658,-35.7353,78.24,94,20,4.61
332,Labuhan,ID,2021-10-15 02:25:08,-6.8844,112.2051,86.68,55,81,5.77
333,Alamogordo,US,2021-10-15 02:25:08,32.8995,-105.9603,63.41,25,1,5.99
334,Baruun-Urt,MN,2021-10-15 02:25:09,46.6806,113.2792,22.57,31,0,23.53
335,Faya,SA,2021-10-15 02:25:09,18.3851,42.4509,57.31,27,0,4.07
336,Olinda,BR,2021-10-15 02:25:10,-8.0089,-34.8553,80.33,78,75,11.5
337,Izvoarele Sucevei,RO,2021-10-15 02:25:10,47.75,25.1833,28.99,92,5,3.31
338,Yangambi,CD,2021-10-15 02:25:10,0.8102,24.4336,69.03,99,100,1.54
339,Pervomayskoye,RU,2021-10-15 02:25:11,43.919,46.7102,52.97,76,69,3.74
340,Geraldton,AU,2021-10-15 02:25:11,-28.7667,114.6,91.13,12,3,10.36
341,Sao Gabriel Da Cachoeira,BR,2021-10-15 02:25:12,-0.1303,-67.0892,79.79,77,68,0.09
342,Barkot,IN,2021-10-15 02:25:12,30.8167,78.2,63.7,46,0,4.74
343,Pangkalanbuun,ID,2021-10-15 02:25:13,-2.6833,111.6167,80.98,86,96,3.69
344,Majdanpek,RS,2021-10-15 02:25:13,44.4277,21.946,37.18,97,100,4.56
345,Bengkulu,ID,2021-10-15 02:25:13,-3.8004,102.2655,81.1,71,98,2.06
346,Pisco,PE,2021-10-15 02:25:14,-13.7,-76.2167,61.02,82,21,12.66
347,Gravdal,NO,2021-10-15 02:25:14,68.1214,13.5031,42.24,67,49,16.96
348,Aksehir,TR,2021-10-15 02:25:14,38.3575,31.4164,53.92,78,0,3.36
349,Mont-Dore,NC,2021-10-15 02:25:15,-22.2833,166.5833,80.58,65,66,11.97
350,Camana,PE,2021-10-15 02:25:15,-16.6228,-72.7111,61.75,89,98,10.0
351,Luderitz,NA,2021-10-15 02:25:15,-26.6481,15.1594,54.75,90,27,12.19
352,Port-Gentil,GA,2021-10-15 02:25:16,-0.7193,8.7815,78.78,85,100,11.01
353,Nome,US,2021-10-15 02:25:16,64.5011,-165.4064,35.67,65,90,0.0
354,Iskateley,RU,2021-10-15 02:25:16,67.6803,53.1512,34.72,93,40,7.29
355,Listvyanskiy,RU,2021-10-15 02:25:17,54.4399,83.4984,27.19,78,5,5.35
356,Chernyshevskiy,RU,2021-10-15 02:25:17,63.0128,112.4714,19.29,71,43,5.59
357,Innisfail,AU,2021-10-15 02:25:18,-17.5333,146.0333,82.65,60,95,8.84
358,Elizabeth City,US,2021-10-15 02:25:18,36.2946,-76.2511,68.02,96,1,0.0
359,Saint-Augustin,CA,2021-10-15 02:25:19,51.226,-58.6502,47.93,79,100,12.88
360,Tipolo,PH,2021-10-15 02:25:19,10.0196,124.5144,82.18,80,99,4.09
361,Ilulissat,GL,2021-10-15 02:25:20,69.2167,-51.1,30.22,93,90,4.61
362,Eldorado,BR,2021-10-15 02:25:20,-23.7869,-54.2836,71.08,95,64,6.96
363,Ponta Delgada,PT,2021-10-15 02:25:20,37.7333,-25.6667,72.32,88,20,14.97
364,Isabela,PH,2021-10-15 02:25:21,6.7085,121.9711,87.85,66,99,5.53
365,Panzhihua,CN,2021-10-15 02:25:21,26.5851,101.7128,66.6,91,100,0.45
366,Karratha,AU,2021-10-15 02:25:22,-20.7377,116.8463,84.6,36,0,7.47
367,Tonekabon,IR,2021-10-15 02:25:22,36.8163,50.8738,66.15,90,35,4.54
368,Bilma,NE,2021-10-15 02:25:22,18.6853,12.9164,79.63,15,8,11.03
369,Yebaishou,CN,2021-10-15 02:25:23,41.3975,119.6408,58.26,39,88,12.71
370,Jardim,BR,2021-10-15 02:25:23,-21.4803,-56.1381,80.49,68,55,8.46
371,Herat,AF,2021-10-15 02:25:23,34.5,62.0,53.74,18,7,10.96
372,Kysyl-Syr,RU,2021-10-15 02:25:24,63.8986,122.7617,19.36,77,97,6.93
373,Marzuq,YE,2021-10-15 02:25:24,14.4,46.4667,72.45,44,100,2.33
374,Saint-Joseph,RE,2021-10-15 02:25:25,-21.3667,55.6167,70.16,81,23,10.0
375,Carroll,US,2021-10-15 02:25:25,39.5501,-77.0164,65.98,83,1,0.0
376,Aleksandrov Gay,RU,2021-10-15 02:25:25,50.147,48.5704,49.24,73,87,7.34
377,Hambantota,LK,2021-10-15 02:25:26,6.1241,81.1185,80.94,100,20,10.36
378,Leticia,CO,2021-10-15 02:25:26,-4.2153,-69.9406,75.25,94,75,3.44
379,Krasnoselkup,RU,2021-10-15 02:25:26,65.7,82.4667,39.25,95,100,20.62
380,Umm Lajj,SA,2021-10-15 02:25:27,25.0213,37.2685,86.0,43,0,7.7
381,Bocas Del Toro,PA,2021-10-15 02:25:27,9.3333,-82.25,80.08,76,100,2.28
382,Tautira,PF,2021-10-15 02:25:27,-17.7333,-149.15,84.22,74,35,11.54
383,Verkhnevilyuysk,RU,2021-10-15 02:25:28,63.4453,120.3167,22.42,74,89,4.97
384,Saint Albans,GB,2021-10-15 02:25:28,51.75,-0.3333,55.4,93,75,13.8
385,Awbari,LY,2021-10-15 02:25:28,26.5921,12.7805,68.76,37,0,7.23
386,Tromso,NO,2021-10-15 02:21:46,69.6496,18.957,34.45,93,75,1.14
387,Avera,US,2021-10-15 02:25:29,33.194,-82.5271,72.72,72,99,1.34
388,Kryve Ozero,UA,2021-10-15 02:23:24,47.9524,30.3493,45.07,57,100,2.95
389,Cairns,AU,2021-10-15 02:24:46,-16.9167,145.7667,84.11,61,99,5.75
390,Vila Franca Do Campo,PT,2021-10-15 02:25:29,37.7167,-25.4333,72.01,95,100,19.15
391,Biak,ID,2021-10-15 02:25:30,-0.9131,122.8766,84.0,69,91,3.24
392,Kavaratti,IN,2021-10-15 02:25:30,10.5669,72.642,81.73,83,97,1.77
393,Meadow Lake,US,2021-10-15 02:25:31,34.8014,-106.5436,57.11,25,1,14.58
394,Kawit,PH,2021-10-15 02:25:31,14.45,120.9,87.91,74,75,5.75
395,Lagoa,PT,2021-10-15 02:25:31,39.05,-27.9833,69.69,89,42,13.87
396,Livingston,GB,2021-10-15 02:25:28,55.9029,-3.5226,41.36,84,20,2.3
397,Acajutla,SV,2021-10-15 02:25:32,13.5928,-89.8275,80.17,84,14,6.02
398,The Valley,AI,2021-10-15 02:25:32,18.217,-63.0578,82.26,75,100,11.86
399,Oromocto,CA,2021-10-15 02:25:33,45.8351,-66.4792,55.54,94,90,2.3
400,Srednekolymsk,RU,2021-10-15 02:25:33,67.45,153.6833,17.1,87,86,3.22
401,Adrar,MR,2021-10-15 02:25:33,20.5022,-10.0711,81.0,14,9,11.21
402,Mehamn,NO,2021-10-15 02:25:34,71.0357,27.8492,35.2,98,100,8.05
403,Komsomolskiy,UZ,2021-10-15 02:25:34,40.4272,71.7189,47.12,61,0,6.91
404,Singaraja,ID,2021-10-15 02:25:34,-8.112,115.0882,86.18,61,92,2.75
405,Sawakin,SD,2021-10-15 02:25:35,19.1059,37.3321,82.6,58,0,4.34
406,Borovskoy,KZ,2021-10-15 02:25:35,53.8,64.15,41.7,75,6,5.5
407,Vestmannaeyjar,IS,2021-10-15 02:25:36,63.4427,-20.2734,44.4,72,31,22.75
408,Ballina,AU,2021-10-15 02:21:16,-28.8667,153.5667,84.38,35,14,12.06
409,George Town,MY,2021-10-15 02:25:36,5.4112,100.3354,89.53,76,20,3.44
410,Namatanai,PG,2021-10-15 02:25:36,-3.6667,152.4333,85.6,69,19,7.09
411,Gat,IL,2021-10-15 02:25:37,31.61,34.7642,73.4,70,28,6.53
412,Garowe,SO,2021-10-15 02:25:37,8.4054,48.4845,78.8,65,94,5.1
413,Talca,CL,2021-10-15 02:25:38,-35.4333,-71.6667,51.51,70,0,7.02
414,Birjand,IR,2021-10-15 02:25:38,32.8663,59.2211,43.27,17,0,9.22
415,Ostersund,SE,2021-10-15 02:25:38,63.1792,14.6357,43.25,93,75,16.11
416,Dunedin,NZ,2021-10-15 02:25:39,-45.8742,170.5036,56.8,51,28,4.0
417,Eureka,US,2021-10-15 02:25:39,40.8021,-124.1637,58.75,81,13,4.0
418,Kochubey,RU,2021-10-15 02:25:40,44.3861,46.5825,55.11,64,100,5.48
419,Price,US,2021-10-15 02:25:40,39.5994,-110.8107,39.11,55,1,0.0
420,Jabinyanah,TN,2021-10-15 02:25:40,35.035,10.9081,60.71,63,3,18.97
421,Kalmunai,LK,2021-10-15 02:25:41,7.4167,81.8167,81.86,74,100,4.34
422,Llanes,ES,2021-10-15 02:25:41,43.4198,-4.7549,63.63,53,100,4.32
423,Presidencia Roque Saenz Pena,AR,2021-10-15 02:25:42,-26.7852,-60.4388,70.86,95,98,8.97
424,Nanyamba,TZ,2021-10-15 02:25:42,-10.6833,39.8333,67.55,98,50,0.4
425,Assare,BR,2021-10-15 02:25:42,-6.8744,-39.875,80.78,52,96,6.4
426,Noyabrsk,RU,2021-10-15 02:25:43,63.1994,75.4507,39.83,92,100,15.93
427,El Tigre,VE,2021-10-15 02:25:43,8.8875,-64.2454,78.73,75,92,8.99
428,Nizwa,OM,2021-10-15 02:25:43,22.9333,57.5333,76.75,17,0,5.17
429,Maun,BW,2021-10-15 02:25:44,-19.9833,23.4167,67.96,26,0,8.05
430,Padang,ID,2021-10-15 02:25:44,-0.9492,100.3543,86.05,67,75,3.4
431,Rio Claro,BR,2021-10-15 02:25:44,-22.4114,-47.5614,73.51,75,100,3.06
432,Cururupu,BR,2021-10-15 02:25:45,-1.8283,-44.8683,76.57,85,75,4.74
433,Victoria,HK,2021-10-15 02:24:27,22.2855,114.1577,81.32,86,100,4.0
434,Okha,RU,2021-10-15 02:25:45,53.5739,142.9478,38.12,71,100,20.18
435,Lincoln,US,2021-10-15 02:25:27,40.8,-96.667,57.43,48,90,1.01
436,Buchanan,LR,2021-10-15 02:25:46,5.8808,-10.0467,76.28,92,100,1.28
437,Moultrie,US,2021-10-15 02:25:46,31.1799,-83.7891,71.65,88,1,0.0
438,Nhulunbuy,AU,2021-10-15 02:25:47,-12.2333,136.7667,90.21,58,40,9.22
439,Berwick,US,2021-10-15 02:25:47,41.0545,-76.2333,65.1,77,97,0.56
440,Emilio Carranza,MX,2021-10-15 02:25:48,19.9711,-96.6114,80.69,89,62,7.47
441,Edson,CA,2021-10-15 02:25:48,53.5835,-116.4356,42.94,42,75,6.91
442,Hengshui,CN,2021-10-15 02:25:48,37.7322,115.7011,64.49,70,100,3.02
443,Ampanihy,MG,2021-10-15 02:25:49,-24.7,44.75,69.75,39,5,4.25
444,Ust-Tsilma,RU,2021-10-15 02:25:49,65.441,52.1498,39.2,96,100,3.24
445,Airai,TL,2021-10-15 02:25:49,-8.9266,125.4092,79.29,46,70,1.07
446,Madimba,TZ,2021-10-15 02:25:50,-10.4,40.3333,74.41,90,43,4.7
447,Grand Gaube,MU,2021-10-15 02:25:50,-20.0064,57.6608,72.0,80,1,3.0
448,Kon Tum,VN,2021-10-15 02:25:50,14.35,108.0,72.3,98,100,1.43
449,Evensk,RU,2021-10-15 02:25:51,61.95,159.2333,26.96,48,44,11.81
450,Yatou,CN,2021-10-15 02:25:51,37.15,122.3833,68.81,61,27,13.87
451,Tokur,RU,2021-10-15 02:25:52,53.1333,132.9,20.05,74,10,3.8
452,Coslada,ES,2021-10-15 02:25:52,40.4238,-3.5613,64.76,67,0,2.3
453,Tifton,US,2021-10-15 02:25:52,31.4505,-83.5085,67.71,94,1,0.0
454,Necochea,AR,2021-10-15 02:25:53,-38.5473,-58.7368,50.04,78,88,12.35
455,Usinsk,RU,2021-10-15 02:25:53,65.9939,57.5281,40.82,98,100,8.61
456,Qasigiannguit,GL,2021-10-15 02:25:53,68.8193,-51.1922,30.45,99,100,2.57
457,Lae,PG,2021-10-15 02:25:54,-6.7221,146.9847,88.65,57,99,0.85
458,Cuiluan,CN,2021-10-15 02:25:54,47.72,128.648,40.66,36,0,2.66
459,Vagos,PT,2021-10-15 02:25:55,40.556,-8.6817,62.6,67,15,3.85
460,Inirida,CO,2021-10-15 02:25:55,3.8653,-67.9239,78.22,86,96,2.3
461,Paraiso,CR,2021-10-15 02:25:55,9.8383,-83.8656,67.42,98,100,0.2
462,Bobo Dioulasso,BF,2021-10-15 02:25:56,11.1771,-4.2979,77.45,83,0,6.91
463,Tres Arroyos,AR,2021-10-15 02:25:56,-38.3739,-60.2798,42.78,81,46,6.17
464,Opuwo,NA,2021-10-15 02:25:56,-18.0607,13.84,65.44,46,0,4.68
465,West Bend,US,2021-10-15 02:25:57,43.4253,-88.1834,56.41,81,0,1.01
466,Boralday,KZ,2021-10-15 02:25:57,43.3578,76.8594,35.46,80,0,4.47
467,Kununurra,AU,2021-10-15 02:24:56,-15.7667,128.7333,98.58,9,75,8.05
468,Ferrol,ES,2021-10-15 02:25:58,43.4832,-8.2369,57.67,84,0,6.64
469,Plouzane,FR,2021-10-15 02:25:58,48.3833,-4.6167,48.25,100,90,1.14
470,Kruisfontein,ZA,2021-10-15 02:25:58,-34.0033,24.7314,57.88,85,80,5.99
471,Inta,RU,2021-10-15 02:25:59,66.0317,60.1659,42.22,92,100,11.9
472,Sydney,AU,2021-10-15 02:24:37,-33.8679,151.2073,70.9,45,75,15.01
473,Vostok,RU,2021-10-15 02:25:59,46.4856,135.8833,31.41,75,100,8.37
474,Acapulco,MX,2021-10-15 02:23:14,16.8634,-99.8901,84.02,84,20,6.91
475,Cacequi,BR,2021-10-15 02:26:00,-29.8836,-54.825,67.06,90,100,7.29
476,Coffs Harbour,AU,2021-10-15 02:26:00,-30.3,153.1333,82.13,24,0,17.27
477,Pakxan,LA,2021-10-15 02:26:01,18.3778,103.6601,73.54,95,100,1.81
478,Sukhobezvodnoye,RU,2021-10-15 02:26:01,57.0491,44.8891,44.6,95,100,9.1
479,Hirara,JP,2021-10-15 02:26:02,24.8,125.2833,85.86,74,40,13.8
480,Altay,CN,2021-10-15 02:26:02,47.8667,88.1167,38.21,40,0,7.9
481,Maroantsetra,MG,2021-10-15 02:26:02,-15.4333,49.7333,70.03,89,36,1.88
482,Gebze,TR,2021-10-15 02:23:38,40.8028,29.4307,61.0,100,0,12.66
483,Hobyo,SO,2021-10-15 02:26:03,5.3505,48.5268,77.77,86,100,15.97
484,Marawi,PH,2021-10-15 02:26:03,7.9986,124.2928,73.65,60,96,1.41
485,Rio Verde De Mato Grosso,BR,2021-10-15 02:26:04,-18.9181,-54.8442,78.1,70,14,6.67
486,Havelock,US,2021-10-15 02:22:44,34.8791,-76.9013,70.95,94,98,1.07
487,Wagga Wagga,AU,2021-10-15 02:26:04,-35.1167,147.3667,54.01,87,75,14.97
488,Liverpool,GB,2021-10-15 02:25:01,53.4106,-2.9779,55.8,84,90,3.0
489,Tabory,RU,2021-10-15 02:26:05,58.5198,64.5495,41.05,87,84,7.07
490,Vieira De Leiria,PT,2021-10-15 02:26:05,39.8695,-8.9324,64.0,87,0,2.3
491,Ustka,PL,2021-10-15 02:26:06,54.5805,16.8619,52.88,88,100,22.84
492,Lodwar,KE,2021-10-15 02:26:06,3.1191,35.5973,83.86,41,31,16.84
493,Mogadishu,SO,2021-10-15 02:26:06,2.0371,45.3438,77.61,80,24,11.81
494,Myaundzha,RU,2021-10-15 02:26:07,63.0494,147.1858,15.22,74,100,5.41
495,Mantua,IT,2021-10-15 02:26:07,45.1667,10.7833,47.44,90,5,1.92
496,Lavrentiya,RU,2021-10-15 02:26:08,65.5833,-171.0,30.49,76,100,9.13
497,College,US,2021-10-15 02:26:08,64.8569,-147.8028,32.29,75,90,4.61
498,Coquimbo,CL,2021-10-15 02:25:31,-29.9533,-71.3436,55.13,66,0,3.44
499,Lalibela,ET,2021-10-15 02:26:09,12.0333,39.0333,52.5,72,11,6.08
500,Kingsport,US,2021-10-15 02:26:09,36.5484,-82.5618,72.66,89,40,3.0
501,Aktau,KZ,2021-10-15 02:26:10,43.65,51.2,45.18,33,75,10.76
502,Galesong,ID,2021-10-15 02:26:10,-5.3166,119.3661,86.02,67,97,0.92
503,Slonim,BY,2021-10-15 02:26:10,53.0867,25.3219,42.55,78,100,12.37
504,Torbat-E Jam,IR,2021-10-15 02:26:11,35.244,60.6225,56.32,16,33,12.97
505,Bayangol,RU,2021-10-15 02:26:11,50.6977,103.4656,18.0,51,1,0.96
506,High Level,CA,2021-10-15 02:26:12,58.5169,-117.136,39.31,65,1,0.0
507,Sarangani,PH,2021-10-15 02:26:12,5.4033,125.4636,83.61,73,100,9.82
508,Encruzilhada Do Sul,BR,2021-10-15 02:26:12,-30.5439,-52.5219,62.83,91,48,4.29
509,Barstow,US,2021-10-15 02:26:13,34.8986,-117.0228,67.19,19,0,7.2
510,Vaxjo,SE,2021-10-15 02:26:13,56.8777,14.8091,50.72,100,90,13.8
511,Ananas,HT,2021-10-15 02:26:14,19.2466,-71.9557,72.28,88,93,2.44
512,Rio Gallegos,AR,2021-10-15 02:26:14,-51.6226,-69.2181,41.54,57,77,11.05
513,Talara,PE,2021-10-15 02:26:14,-4.5772,-81.2719,64.15,88,36,14.94
514,Camacupa,AO,2021-10-15 02:26:15,-12.0167,17.4833,63.95,50,65,4.5
515,Medvezhyegorsk,RU,2021-10-15 02:26:15,62.9167,34.4667,35.64,95,50,6.04
516,Isla Mujeres,MX,2021-10-15 02:26:16,21.2311,-86.731,78.85,77,73,9.4
517,Deputatskiy,RU,2021-10-15 02:26:16,69.3,139.9,10.76,91,86,2.08
518,Te Anau,NZ,2021-10-15 02:26:16,-45.4167,167.7167,57.87,51,27,3.76
519,Alta Floresta,BR,2021-10-15 02:26:17,-9.8756,-56.0861,73.47,91,100,1.63
520,Perth,AU,2021-10-15 02:26:17,-31.9333,115.8333,80.1,28,0,14.97
521,San Jeronimo,PE,2021-10-15 02:26:17,-11.9472,-75.2829,52.0,74,97,1.99
522,San,ML,2021-10-15 02:24:14,13.3034,-4.8956,80.98,29,2,4.18
523,Mana,GF,2021-10-15 02:26:18,5.6592,-53.7767,78.89,86,15,9.44
524,Gimli,CA,2021-10-15 02:26:18,50.6336,-96.9907,46.06,93,100,8.05
525,Kjollefjord,NO,2021-10-15 02:26:18,70.9457,27.3465,34.86,98,100,7.65
526,Iralaya,HN,2021-10-15 02:26:19,15.0,-83.2333,81.25,80,8,8.28
527,North Bend,US,2021-10-15 02:22:15,43.4065,-124.2243,56.91,96,1,0.0
528,Talaya,RU,2021-10-15 02:26:20,61.3833,152.75,14.52,82,99,6.04
529,Tiznit,MA,2021-10-15 02:26:20,29.5833,-9.5,67.26,51,4,2.71
530,Tarnow,PL,2021-10-15 02:26:20,50.0138,20.987,47.37,63,100,6.89
531,Grindavik,IS,2021-10-15 02:26:21,63.8424,-22.4338,44.55,75,75,21.85
532,Loikaw,MM,2021-10-15 02:26:21,19.6742,97.2094,70.25,95,100,1.86
533,Ormara,PK,2021-10-15 02:26:21,25.2088,64.6357,79.43,35,0,3.09
534,Madang,PG,2021-10-15 02:26:22,-5.2246,145.7966,87.93,59,43,5.97
535,Taltal,CL,2021-10-15 02:26:22,-25.4,-70.4833,60.57,73,4,5.32
536,Rindal,NO,2021-10-15 02:26:23,63.0565,9.2124,40.28,95,100,9.48
537,Narsaq,GL,2021-10-15 02:26:23,60.9167,-46.05,30.42,49,2,3.58
538,Kirkwall,GB,2021-10-15 02:26:23,58.9848,-2.9587,44.65,65,75,20.71
539,Vilyuysk,RU,2021-10-15 02:26:24,63.7553,121.6247,20.37,73,98,6.15
540,Itarema,BR,2021-10-15 02:26:24,-2.9248,-39.9167,79.18,84,3,14.81
541,Hegang,CN,2021-10-15 02:26:24,47.4,130.3667,41.36,35,0,2.75
542,Shakawe,BW,2021-10-15 02:26:25,-18.3667,21.85,65.88,16,0,4.99
543,Fort Pierce,US,2021-10-15 02:26:25,27.4467,-80.3256,82.02,80,1,4.0
544,Kamenka,RU,2021-10-15 02:26:25,51.3223,42.7678,44.4,72,100,11.45
545,Maple Creek,CA,2021-10-15 02:26:26,49.9168,-109.4848,37.81,48,13,6.91
546,Tomatlan,MX,2021-10-15 02:26:26,19.9333,-105.25,75.58,91,1,3.09
547,Angoram,PG,2021-10-15 02:26:26,-4.0625,144.0661,93.88,49,29,2.48
548,Lasa,IT,2021-10-15 02:26:27,46.6166,10.7002,41.88,57,48,2.89
549,Feltre,IT,2021-10-15 02:26:27,46.0235,11.907,44.15,63,10,4.07
550,Natal,BR,2021-10-15 02:26:28,-5.795,-35.2094,77.22,94,75,10.36
551,Salisbury,GB,2021-10-15 02:26:28,51.0693,-1.7957,55.47,93,75,8.05
552,Sao Joao Da Barra,BR,2021-10-15 02:25:05,-21.6403,-41.0511,74.01,92,62,16.58
553,Port Hedland,AU,2021-10-15 02:26:29,-20.3167,118.5667,91.45,16,1,9.22
554,Konstantinovka,RU,2021-10-15 02:26:29,49.6167,127.9833,35.89,40,93,2.66
555,San Javier,ES,2021-10-15 02:26:29,37.8063,-0.8374,65.12,81,60,1.99
556,Rancharia,BR,2021-10-15 02:26:30,-22.2292,-50.8931,70.72,90,100,6.44
557,Zhezkazgan,KZ,2021-10-15 02:26:30,47.8043,67.7144,40.14,70,0,10.07
558,Graneros,CL,2021-10-15 02:24:42,-34.0667,-70.7333,45.34,62,0,5.77
559,Gander,CA,2021-10-15 02:26:30,48.9682,-54.5906,42.93,100,90,21.85
560,Magistralnyy,RU,2021-10-15 02:26:31,56.1725,107.4458,23.45,59,56,5.37
561,Tumut,AU,2021-10-15 02:26:31,-35.3,148.2167,52.79,94,100,5.86
562,Tsentoroy,RU,2021-10-15 02:26:31,43.0064,46.2231,42.13,86,100,1.1
563,Lubao,PH,2021-10-15 02:26:32,14.9167,120.55,87.82,89,100,1.7
564,Kiama,AU,2021-10-15 02:26:32,-34.6833,150.8667,70.57,63,66,1.01
565,Ketchikan,US,2021-10-15 02:26:32,55.3422,-131.6461,48.67,87,75,6.91
566,Manado,ID,2021-10-15 02:26:33,1.487,124.8455,95.77,43,20,4.61
567,Nadym,RU,2021-10-15 02:26:33,65.5333,72.5167,39.69,91,100,11.3
568,Magadan,RU,2021-10-15 02:26:34,59.5667,150.8,28.98,56,44,14.12
569,Banikoara,BJ,2021-10-15 02:26:34,11.2985,2.4386,75.83,72,29,6.04
570,Maningrida,AU,2021-10-15 02:26:34,-12.0667,134.2667,94.66,43,4,9.13
571,Olafsvik,IS,2021-10-15 02:26:35,64.8945,-23.7142,43.7,81,100,22.86
572,Bosaso,SO,2021-10-15 02:26:35,11.2842,49.1816,81.99,59,64,2.84
573,Vanimo,PG,2021-10-15 02:26:35,-2.6741,141.3028,87.62,64,64,8.41
574,Camrose,CA,2021-10-15 02:26:36,53.0168,-112.8353,36.39,44,0,6.04
575,Cayenne,GF,2021-10-15 02:26:36,4.9333,-52.3333,81.09,82,0,0.0
576,Lompoc,US,2021-10-15 02:24:28,34.6391,-120.4579,68.43,69,1,9.22
577,Seminole,US,2021-10-15 02:26:36,28.7086,-81.2081,79.07,92,1,4.61
578,Krasnoborsk,RU,2021-10-15 02:26:37,61.5598,45.934,40.19,86,100,4.61
579,Cam Ranh,VN,2021-10-15 02:26:37,11.9214,109.1591,89.56,55,40,1.14
580,Puqi,CN,2021-10-15 02:26:38,29.7167,113.8833,62.44,89,100,8.84
581,Rocha,UY,2021-10-15 02:24:31,-34.4833,-54.3333,55.94,94,0,4.7
582,Yulara,AU,2021-10-15 02:26:38,-25.2406,130.9889,71.44,23,0,9.22
583,Biggar,GB,2021-10-15 02:26:39,55.6167,-3.5167,40.78,93,16,3.0
584,Nuuk,GL,2021-10-15 02:26:39,64.1835,-51.7216,36.21,93,90,4.61
585,Baiquan,CN,2021-10-15 02:26:39,47.5833,126.0833,40.51,40,92,12.1
586,Swellendam,ZA,2021-10-15 02:26:40,-34.0226,20.4417,52.59,94,100,3.71
587,Ranong,TH,2021-10-15 02:26:40,9.9658,98.6348,80.53,86,99,13.8
588,Zabol,AF,2021-10-15 02:26:40,32.25,67.25,49.73,13,0,4.27
589,Flinders,AU,2021-10-15 02:26:41,-34.5833,150.8552,70.38,60,63,8.32
590,Ritchie,ZA,2021-10-15 02:26:41,-29.038,24.6028,64.11,35,33,5.37
591,Tierralta,CO,2021-10-15 02:26:42,8.1736,-76.0592,77.09,94,100,3.33
